"table_catalog";"table_schema";"table_name";"table_type";"self_referencing_column_name";"reference_generation";"user_defined_type_catalog";"user_defined_type_schema";"user_defined_type_name";"is_insertable_into";"is_typed";"commit_action"
"coagiswarehouse";"coagis";"sde_session_t1568796";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i655";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i425";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2847";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"sde_session_t1575180";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"sde_session_t1569594";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2910";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"sde_session_t1569187";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1198";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2848";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2849";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"census_acs_2016_race_blockgroup";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"munis_utility_billing_services_not_matched_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"census_acs_2016_family_income";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_districts_street_sweeping";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_development_locations";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_apd_accidents_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1460";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1030";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1450";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_accident_with_roll_locations_view";"VIEW";"";"";"";"";"";"NO";"NO";""
"coagiswarehouse";"coagis";"coa_accident_with_cyclists_locations_view";"VIEW";"";"";"";"";"";"NO";"NO";""
"coagiswarehouse";"coagis";"coa_accident_with_pedestrians_locations_view";"VIEW";"";"";"";"";"";"NO";"NO";""
"coagiswarehouse";"coagis";"coa_accident_locations_view";"VIEW";"";"";"";"";"";"NO";"NO";""
"coagiswarehouse";"coagis";"coa_street_lights";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_2007";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"census_2015_blocks_aspoint_view";"VIEW";"";"";"";"";"";"NO";"NO";""
"coagiswarehouse";"coagis";"i2704";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2913";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1029";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"sde_session_t1535556";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_maximo_ticket_centroid";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1033";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_fire_census_2015_view";"VIEW";"";"";"";"";"";"NO";"NO";""
"coagiswarehouse";"coagis";"munis_utility_billing_services_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"nrcs_sheet_index";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i537";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_props";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i540";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1046";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2260";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1054";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1153";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1565";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2019";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2027";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1148";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2030";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_adoptastreets_sources_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2031";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1161";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1251";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i403";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i413";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i593";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_street_crossreference_gis_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_maintenance_events";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i525";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i530";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i534";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i917";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1522";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i926";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_address_prct_along_crossed_lines";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i590";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i508";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i509";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"treemap_choices";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i518";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_2011";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1174";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1282";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"ncdot_maintained_roads";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1558";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"census_2000_blockgroups";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1009";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i592";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i823";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i445";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_four_lot_subdivisions";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i847";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i852";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i381";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2860";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_impervious_inventory_original";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1170";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_t18";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1167";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i653";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i603";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i486";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i658";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1026";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i512";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_radiotest";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"ncdot_bridges";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i662";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2068";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i974";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i913";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i923";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"mobile_311_breadcrumb_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_tower_viewsheds_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"munis_meter_gps_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"ncgia_landslide_data";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"nd_3246_dirtyobjects";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2902";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2903";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"ncfmp_lidar_points";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2904";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2905";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_index_2002";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i846";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"nhd_area";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_j12";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_jtopo2";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_fire_soc_performance_table_2ndunit";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"nd_3245_dirtyobjects";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1325";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1053";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1309";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i516";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i434";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1166";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_deltalert";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1417";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_maximo_ticket_centroid_history";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"ncgia_landslides";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1179";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"nrcs_soils";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1164";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_zip_code";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1175";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_streets_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1187";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_2012";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_no_trucks_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1039";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1040";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1043";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1560";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"sde_logfiles";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_one_way_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1084";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i459";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_e10";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i562";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"treemap_tree";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i674";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i595";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_speed_limits_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"census_2000_blocks";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1168";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_traffic_calming_potential_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i474";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i645";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_missed_brush_calls";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_estatus";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_eturn2";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_multi_modal_network_dataset_junctions";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"waterproduction_assets_distribution";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_technical_review_committee";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"munis_property_master";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_trc_view";"VIEW";"";"";"";"";"";"NO";"NO";""
"coagiswarehouse";"coagis";"i1340";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i656";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2882";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i975";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"ncfmp_sfha_symdiff_flood_plain";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i985";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"sde_session_t1629297";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_3_topology";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i654";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_e6";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"nhd_union_generalzied_cache";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1165";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2876";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i591";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1017";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1190";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i677";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"ncfmp_lidar_break_line";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2057";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i987";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i582";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_t6";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"ncfmp_special_flood_hazard_areas_effective";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i421";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2064";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_j20";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"nd_3245_dirtyareas";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i549";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_pressure_reducing_valve";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i742";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i664";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_detector_meters";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_j1";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_fire_department_connection";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2698";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_2014";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"waterproduction_assets_wdplant";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2881";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i401";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i565";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"census_asc_2011_receipt_of_food_stamps_snap_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"hc_streets";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"ncfmp_lidar_2005_index";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i557";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1394";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_hydrantdataforcoa_firehouse_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1024";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"esri_counties";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_closure_closure_types_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1792";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2232";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1069";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_stormwater_bmp_agreements_view";"VIEW";"";"";"";"";"";"NO";"NO";""
"coagiswarehouse";"coagis";"n_1_e7";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_t12";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1928";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i450";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"hc_addresses";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"sde_session_t1673433";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_2013";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1018";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1013";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i914";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"buncombe_streets_with_zip_lox";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_street_cityonly_with_zip_lox";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_network_structure";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"treemap_species";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"ncfmp_sfha_firmpanels";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"census_acs_2011_family_income_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"hc_parcels";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i813";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_3_props";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i2067";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"census_2010_blocks";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i433";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_2004";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_water_hydrant_test";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_2008";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_t10";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1740";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i660";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_aerials_2006";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"nrcs_soils_attributes";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_civicaddress_pinnum_data_cache";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1555";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i596";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1016";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"census_asc_2011_median_monthly_housing_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_closures_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_street_closure_event_types_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_trash_predictions_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_spatial_cache_results_table";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"n_1_e23";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1019";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1466";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"hud_low_and_moderate_income_2010";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1021";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_annexation_history";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"i1469";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"coa_public_art";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_property_line";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
"coagiswarehouse";"coagis";"bc_street_history";"BASE TABLE";"";"";"";"";"";"YES";"NO";""
